date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2011-02-25,10-K,0000950123-11-018128,5,2,18,0,6,0.761,0.3044,2.7397,0.4566,657
2011-03-10,8-K,0000200406-11-000038,0,1,1,4,1,0.0,0.4405,0.4405,-0.4405,227
2011-04-08,8-K,0000200406-11-000049,0,1,1,3,1,0.0,0.5025,0.5025,-0.5025,199
2011-04-15,8-K,0000200406-11-000051,0,1,2,3,1,0.0,0.3597,0.7194,-0.3597,278
2011-04-19,8-K,0000200406-11-000052,0,1,1,2,1,0.0,0.5618,0.5618,-0.5618,178
2011-04-27,8-K,0000200406-11-000056,0,1,1,2,1,0.0,0.5236,0.5236,-0.5236,191
2011-04-29,8-K,0000200406-11-000058,1,1,2,2,1,0.2299,0.2299,0.4598,0.0,435
2011-05-02,8-K,0000950157-11-000281,3,3,6,3,2,0.4405,0.4405,0.8811,0.0,681
2011-05-10,10-Q,0000950123-11-048125,238,299,168,364,34,1.593,2.0013,1.1245,-0.4083,14940
2011-05-20,8-K,0000950123-11-052302,0,1,5,3,1,0.0,0.3559,1.7794,-0.3559,281
2011-06-14,8-K,0000200406-11-000070,0,1,1,2,1,0.0,0.3788,0.3788,-0.3788,264
2011-06-15,8-K,0000200406-11-000082,0,1,1,2,1,0.0,0.4184,0.4184,-0.4184,239
2011-07-19,8-K,0000200406-11-000093,0,1,2,2,1,0.0,0.5263,1.0526,-0.5263,190
2011-07-19,8-K,0000200406-11-000091,0,1,1,2,1,0.0,0.5435,0.5435,-0.5435,184
2011-08-09,10-Q,0000950123-11-075098,299,344,208,407,40,1.6788,1.9315,1.1679,-0.2527,17810
2011-10-18,8-K,0000200406-11-000111,0,1,1,2,1,0.0,0.5556,0.5556,-0.5556,180
2011-11-08,10-Q,0000950123-11-096471,317,369,227,430,39,1.646,1.916,1.1787,-0.27,19259
2011-11-22,8-K,0001140361-11-054666,0,1,1,2,1,0.0,0.4082,0.4082,-0.4082,245
2011-11-30,8-K,0000950157-11-000928,11,3,14,3,6,0.8737,0.2383,1.112,0.6354,1259
2011-12-13,8-K,0000200406-11-000122,0,1,1,2,1,0.0,0.4386,0.4386,-0.4386,228
2012-01-13,8-K,0000200406-12-000006,1,1,6,3,1,0.157,0.157,0.9419,0.0,637
2012-01-24,8-K,0001445305-12-000096,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2012-02-21,8-K,0000200406-12-000041,2,1,1,2,1,0.4016,0.2008,0.2008,0.2008,498
2012-02-23,10-K,0001193125-12-075565,8,3,18,0,6,1.043,0.3911,2.3468,0.6519,767
2012-03-28,8-K,0000200406-12-000050,3,8,5,6,2,0.4688,1.25,0.7812,-0.7812,640
2012-04-09,8-K,0000200406-12-000058,0,1,1,2,1,0.0,0.4717,0.4717,-0.4717,212
2012-04-17,8-K,0000200406-12-000061,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2012-04-19,8-K,0000200406-12-000066,0,1,3,2,1,0.0,0.5,1.5,-0.5,200
2012-04-19,8-K,0000200406-12-000067,0,1,1,2,1,0.0,0.4219,0.4219,-0.4219,237
2012-04-27,8-K,0000200406-12-000074,4,8,4,2,3,0.8772,1.7544,0.8772,-0.8772,456
2012-05-07,10-Q,0000200406-12-000081,241,366,195,414,46,1.4184,2.1541,1.1477,-0.7357,16991
2012-05-08,8-K,0000200406-12-000087,1,4,10,5,3,0.2519,1.0076,2.5189,-0.7557,397
2012-06-08,8-K,0000200406-12-000092,3,9,10,8,2,0.5848,1.7544,1.9493,-1.1696,513
2012-06-12,8-K,0000950157-12-000237,0,1,11,4,3,0.0,0.1686,1.855,-0.1686,593
2012-06-14,8-K,0000950157-12-000240,2,1,3,2,1,0.4739,0.237,0.7109,0.237,422
2012-07-17,8-K,0000200406-12-000112,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2012-07-20,8-K,0000200406-12-000115,0,3,6,24,2,0.0,0.8065,1.6129,-0.8065,372
2012-08-02,10-Q,0000200406-12-000119,308,436,262,466,50,1.4044,1.9881,1.1947,-0.5836,21931
2012-08-06,8-K,0000200406-12-000123,0,1,1,2,1,0.0,0.3236,0.3236,-0.3236,309
2012-10-16,8-K,0000200406-12-000134,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2012-11-09,8-K,0000200406-12-000141,1,1,1,2,1,0.361,0.361,0.361,0.0,277
2012-11-09,10-Q,0000200406-12-000140,329,458,269,498,52,1.3813,1.9229,1.1294,-0.5416,23818
2012-12-03,8-K,0000200406-12-000148,0,1,1,2,1,0.0,0.4202,0.4202,-0.4202,238
2013-01-22,8-K,0000200406-13-000011,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2013-01-22,8-K,0000200406-13-000013,6,8,9,6,2,1.1472,1.5296,1.7208,-0.3824,523
2013-02-22,10-K,0000200406-13-000038,5,3,17,1,5,0.7862,0.4717,2.673,0.3145,636
2013-02-25,8-K,0000200406-13-000042,1,2,4,2,1,0.3922,0.7843,1.5686,-0.3922,255
2013-04-16,8-K,0000200406-13-000050,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2013-04-26,8-K,0000200406-13-000054,1,7,2,2,1,0.2315,1.6204,0.463,-1.3889,432
2013-05-03,10-Q,0000200406-13-000057,286,374,236,450,46,1.5027,1.9651,1.24,-0.4624,19032
2013-06-20,8-K,0000200406-13-000077,1,1,3,2,2,0.3096,0.3096,0.9288,0.0,323
2013-07-16,8-K,0000200406-13-000086,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2013-08-01,10-Q,0000200406-13-000091,369,419,256,478,51,1.6459,1.8689,1.1418,-0.223,22420
2013-08-20,8-K,0000200406-13-000096,1,1,1,2,1,0.4505,0.4505,0.4505,0.0,222
2013-10-15,8-K,0000200406-13-000105,1,2,1,3,1,0.3663,0.7326,0.3663,-0.3663,273
2013-10-15,8-K,0000200406-13-000103,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2013-11-04,10-Q,0000200406-13-000112,363,442,234,493,54,1.596,1.9434,1.0288,-0.3473,22744
2013-11-19,8-K,0000200406-13-000117,0,2,5,7,2,0.0,0.6452,1.6129,-0.6452,310
2013-12-04,8-K,0001193125-13-462132,0,1,2,2,1,0.0,0.3436,0.6873,-0.3436,291
2014-01-17,8-K,0000200406-14-000008,1,2,6,2,3,0.3279,0.6557,1.9672,-0.3279,305
2014-01-21,8-K,0000200406-14-000010,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2014-02-21,10-K,0000200406-14-000033,5,3,17,1,5,0.7564,0.4539,2.5719,0.3026,661
2014-04-15,8-K,0000200406-14-000042,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2014-04-25,8-K,0000200406-14-000044,1,5,2,2,1,0.2469,1.2346,0.4938,-0.9877,405
2014-05-02,10-Q,0000200406-14-000047,248,337,195,378,38,1.4817,2.0134,1.165,-0.5317,16738
2014-06-19,8-K,0000200406-14-000068,0,2,1,3,1,0.0,0.7722,0.3861,-0.7722,259
2014-06-30,8-K,0000200406-14-000080,0,1,3,2,1,0.0,0.3937,1.1811,-0.3937,254
2014-07-15,8-K,0000200406-14-000084,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2014-07-21,8-K,0000200406-14-000087,2,8,8,5,3,0.3591,1.4363,1.4363,-1.0772,557
2014-08-01,10-Q,0000200406-14-000089,356,408,205,438,43,1.7423,1.9968,1.0033,-0.2545,20433
2014-10-02,8-K,0000200406-14-000093,1,1,4,2,1,0.3745,0.3745,1.4981,0.0,267
2014-10-14,8-K,0000200406-14-000095,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2014-10-30,10-Q,0000200406-14-000097,345,462,214,495,48,1.5854,2.1231,0.9834,-0.5377,21761
2014-11-10,8-K,0000200406-14-000099,1,1,2,2,1,0.4329,0.4329,0.8658,0.0,231
2014-11-21,8-K,0001193125-14-421929,0,1,1,2,1,0.0,0.2653,0.2653,-0.2653,377
2015-01-20,8-K,0000200406-15-000002,0,1,1,2,1,0.0,0.4808,0.4808,-0.4808,208
2015-02-24,10-K,0000200406-15-000004,5,3,17,1,5,0.7911,0.4747,2.6899,0.3165,632
2015-03-02,8-K,0000200406-15-000006,2,3,18,4,3,0.3992,0.5988,3.5928,-0.1996,501
2015-04-03,8-K,0000200406-15-000009,0,1,1,2,1,0.0,0.4785,0.4785,-0.4785,209
2015-04-14,8-K,0000200406-15-000014,0,1,1,2,1,0.0,0.495,0.495,-0.495,202
2015-04-24,8-K,0000200406-15-000017,1,7,2,2,1,0.2283,1.5982,0.4566,-1.3699,438
