Date,Close,High,Low,Open,Volume
31-01-2003,10.28634167,10.30922284,9.953294639,9.991429284,23750000
03-02-2003,10.20752621,10.32701589,10.19227177,10.30921953,12605400
04-02-2003,10.25329304,10.31430886,10.09312479,10.17193698,12553800
05-02-2003,10.18210506,10.36006964,10.13380079,10.30922248,11931800
06-02-2003,10.14651108,10.2456625,10.08041045,10.1821038,10054200
07-02-2003,10.04990387,10.23041136,10.04227713,10.19481766,9516400
10-02-2003,10.18464947,10.24312337,10.00414197,10.09312476,9055200
11-02-2003,9.915159225,10.19736007,9.87702361,10.14397098,15029400
12-02-2003,10.10330009,10.23295953,9.993978959,10.01177533,18589400
13-02-2003,10.16431141,10.24312458,9.991431596,10.11346423,10950400
14-02-2003,10.37278175,10.42362892,10.14397097,10.20752968,10808000
18-02-2003,10.44905281,10.55583196,10.33464789,10.41091816,9979800
