date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2014-05-15,8-K,0000104169-14-000022,0,1,3,2,4,0.0,0.2793,0.838,-0.2793,358
2014-06-06,10-Q,0000104169-14-000033,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2014-06-10,8-K,0000104169-14-000035,1,8,1,2,1,0.1953,1.5625,0.1953,-1.3672,512
2014-07-24,8-K,0000104169-14-000043,11,2,19,3,5,1.0837,0.197,1.8719,0.8867,1015
2014-08-14,8-K,0000104169-14-000050,0,1,1,2,4,0.0,0.277,0.277,-0.277,361
2014-09-05,10-Q,0000104169-14-000057,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2014-09-29,8-K,0000104169-14-000060,1,1,3,2,1,0.232,0.232,0.6961,0.0,431
2014-10-17,8-K,0001193125-14-375036,1,3,2,2,1,0.0995,0.2985,0.199,-0.199,1005
2014-10-30,8-K,0000104169-14-000066,1,8,5,3,1,0.2331,1.8648,1.1655,-1.6317,429
2014-11-13,8-K,0000104169-14-000073,0,1,1,2,4,0.0,0.2778,0.2778,-0.2778,360
2014-11-24,8-K,0000104169-14-000076,0,1,2,2,1,0.0,0.2538,0.5076,-0.2538,394
2014-12-01,10-Q,0000104169-14-000080,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2014-12-16,8-K,0000104169-14-000083,3,14,4,24,1,0.5464,2.5501,0.7286,-2.0036,549
2015-02-19,8-K,0000104169-15-000006,0,1,1,2,4,0.0,0.2632,0.2632,-0.2632,380
2015-04-01,10-K,0000104169-15-000011,0,0,1,0,0,0.0,0.0,2.9412,0.0,34
2015-05-19,8-K,0000104169-15-000015,0,1,3,2,4,0.0,0.2653,0.7958,-0.2653,377
2015-06-05,10-Q,0000104169-15-000022,0,1,0,0,0,0.0,3.8462,0.0,-3.8462,26
2015-06-08,8-K,0000104169-15-000024,1,11,3,2,1,0.1529,1.682,0.4587,-1.5291,654
