date,form_type,accession_number,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,total_words
2002-03-19,8-K,0000080424-02-000011,0,0,0,1,0,0.0,0.0,0.0,0.0,103
2002-04-30,8-K,0000080424-02-000018,0,0,0,1,0,0.0,0.0,0.0,0.0,99
2002-05-02,10-Q,0000080424-02-000020,63,35,9,1,1,3.7861,2.1034,0.5409,1.6827,1664
2002-06-12,8-K,0000080424-02-000026,0,0,0,1,0,0.0,0.0,0.0,0.0,103
2002-08-05,8-K,0000080424-02-000035,0,0,0,1,0,0.0,0.0,0.0,0.0,102
2002-09-05,8-K,0000080424-02-000042,1,0,0,1,0,1.0417,0.0,0.0,1.0417,96
2002-09-12,8-K,0000080424-02-000050,0,0,0,1,0,0.0,0.0,0.0,0.0,137
2002-09-12,10-K,0000950152-02-006968,5,6,6,1,2,0.9452,1.1342,1.1342,-0.189,529
2002-09-27,8-K,0000080424-02-000141,1,0,0,1,0,0.9434,0.0,0.0,0.9434,106
2002-10-24,8-K,0000080424-02-000162,0,0,1,1,1,0.0,0.0,0.3448,0.0,290
2002-10-29,8-K,0000080424-02-000163,0,0,0,1,0,0.0,0.0,0.0,0.0,95
2002-10-29,8-K,0000080424-02-000165,0,0,0,1,0,0.0,0.0,0.0,0.0,95
2002-10-31,10-Q,0000080424-02-000168,105,37,7,1,1,5.2317,1.8435,0.3488,3.3881,2007
2002-11-26,8-K,0000080424-02-000174,0,0,1,1,1,0.0,0.0,0.3165,0.0,316
2002-11-26,8-K,0000080424-02-000172,0,1,13,2,3,0.0,0.3704,4.8148,-0.3704,270
2002-12-11,8-K,0000080424-02-000176,0,0,1,1,0,0.0,0.0,1.1111,0.0,90
2003-01-28,8-K,0000080424-03-000002,0,0,0,1,0,0.0,0.0,0.0,0.0,95
2003-01-29,10-Q,0000080424-03-000004,94,32,11,2,1,4.4173,1.5038,0.5169,2.9135,2128
2003-03-17,8-K,0000080424-03-000008,0,0,0,1,0,0.0,0.0,0.0,0.0,93
2003-03-18,8-K,0000080424-03-000009,0,0,0,1,0,0.0,0.0,0.0,0.0,101
2003-03-20,8-K,0000080424-03-000010,0,0,0,1,0,0.0,0.0,0.0,0.0,91
2003-03-27,8-K,0000080424-03-000011,0,0,1,1,1,0.0,0.0,0.2976,0.0,336
