date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,day_of_week,month,quarter,market_regime,next_day_close,next_day_return,target_direction,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,lm_sentiment_ma5,lm_sentiment_ma20,lm_sentiment_delta,lm_uncertainty_zscore,lm_litigation_spike,lm_neg_dominant
2009-07-29,10.859638384069916,10.873795521393337,10.727005969509388,10.83504867553711,79400520,-0.8207575244253973,-0.5956742102650167,10.92471408843994,10.622692108154297,10.882987022399902,10.85939121246338,10.570433092117309,10.460795974731443,8.912068572044372,1.7732538388957355,1.6625615056717724,133782483.6,0.5935046043651114,1.999084273748286,-0.4404888728078426,2.5033561171408607,3.5776694403531986,11.299496000957689,9.84137018327693,66.86672582592047,2,7,3,bullish,11.068520545959473,2.1547837708333115,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-07-30,10.993263481978506,11.213322410138376,10.993263481978506,11.068520545959473,127816056,2.154783770833313,1.4602131580507502,10.83504867553711,10.862371444702148,10.993016242980955,10.922336033412387,10.603528785705567,10.484023876190186,8.920093517303467,1.815031739554032,1.6995568434006063,135556308.0,0.9429000972791322,1.8978277653897369,0.6868388193888464,4.385254849128649,5.575117690228768,11.360826747194274,9.84623082421686,69.04409351726191,3,7,3,bullish,11.004190444946287,-0.5811987315383996,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-07-31,11.176314619965892,11.243871718810809,10.98879241647641,11.004190444946287,114301584,-0.5811987315384015,0.9738796938473462,11.068520545959473,11.095346450805664,10.686274528503418,10.976835795811244,10.646447706222537,10.506809616088868,8.930070672035217,1.704724225493552,1.7038391504092412,136241222.4,0.838964756675583,-0.8215697118025167,2.9749929743513093,3.36020754147568,4.733890181999607,11.391722000897204,9.901173411547866,62.548439154254936,4,7,3,bullish,11.231703758239746,2.0675152291456684,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-03,11.14551719166423,11.273678251753164,11.118195815322174,11.231703758239746,103508388,2.0675152291456778,1.2842993532781413,11.004190444946287,11.047658920288086,10.684287071228027,11.029597554888044,10.69935131072998,10.534483432769775,8.944108753204345,1.7433377038799178,1.7224385816176768,136895967.0,0.7561098421548095,1.6659170895806374,5.123567752928215,4.975558162819546,6.618457657839367,11.453470419156844,9.945232202303115,66.48296252141068,0,8,3,bullish,11.269455909729004,0.3361213249731793,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-04,11.16116425222716,11.276161076250665,11.13781827082446,11.269455909729004,95496408,0.336121324973182,-0.6280392319004834,11.231703758239746,10.92471408843994,10.627906799316406,11.054470334734235,10.77026195526123,10.56440254211426,8.95661561012268,1.5152659093651184,1.6062475812510515,135158706.0,0.7065501796088518,3.1556141286466666,6.036457813629514,4.634928626075988,6.673859357442116,11.451818908183975,10.088705002338484,60.87803369586109,1,8,3,bullish,11.205126762390137,-0.57082744592249,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-05,11.32583584390199,11.348437857227754,11.12415648599864,11.205126762390137,93586320,-0.5708274459224949,0.5002897622085961,11.269455909729004,10.83504867553711,10.622692108154297,11.076965740748816,10.83067889213562,10.587640380859376,8.966376690864562,1.5280973951820092,1.609215518094002,132962504.4,0.7038549734176035,3.415564599064269,5.482928887572158,3.45728900269042,5.832143511854358,11.433184325118525,10.228173459152716,56.12797852256684,2,8,3,bullish,11.185754776000977,-0.1728850266485335,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-06,11.283613867847356,11.298018997251257,11.140301808059291,11.185754776000977,84351564,-0.1728850266485282,0.7004570954133393,11.205126762390137,11.068520545959473,10.862371444702148,11.114257267543248,10.88031644821167,10.609894676208496,8.975198926925659,1.500999097156125,1.6090103215778595,130635433.8,0.6457020239174955,1.0591680211887056,2.9770969713666995,2.8072559216741384,5.427576025648798,11.42214225432236,10.33849064210098,67.30337323651905,3,8,3,bullish,11.353157997131348,1.496575103626753,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-07,11.31764068040246,11.410780404332638,11.30075092985054,11.353157997131348,101622276,1.4965751036267516,1.179052348657285,11.185754776000977,11.004190444946287,11.095346450805664,11.188272884913854,10.933344221115112,10.633092765808106,8.986915950775147,1.5145516983814675,1.6067614840877098,129869200.8,0.7824971230592188,3.1712242161832327,2.323600686727212,3.8397563227312177,6.771926542752372,11.439394939852814,10.42729350237741,70.78893141355793,4,8,3,bullish,11.340987205505373,-0.1072018167020295,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-10,11.304476041269098,11.38569430926365,11.270945476819728,11.340987205505373,69610320,-0.1072018167020294,-0.428796603328789,11.353157997131348,11.231703758239746,11.047658920288086,11.22719669342041,10.97346897125244,10.65265468597412,8.999451365470886,1.452480963655301,1.5646204280179354,125266408.2,0.5556982195007967,0.9729908268409692,2.6551171368860205,3.349152717483688,6.461605485415273,11.474936206272124,10.472001736232755,72.78926575747619,0,8,3,bullish,11.274672508239746,-0.5847347859931734,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-11,11.267965448487086,11.35638675824072,11.23592565556759,11.274672508239746,68431500,-0.5847347859931684,-0.6438747852818093,11.340987205505373,11.269455909729004,10.92471408843994,11.265836988176618,11.009793663024904,10.666255626678469,9.012071237564086,1.4672905566699197,1.5691831954423778,122902174.8,0.5567964937264885,0.0462897104574366,3.20336456374739,2.405847496528548,5.704128073205983,11.486170705231556,10.53341662081825,70.05341507413871,1,8,3,bullish,11.38991641998291,1.0221486403169726,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-12,11.311182776171789,11.468650063794032,11.299011441919578,11.38991641998291,93562344,1.0221486403169775,0.3238255293478229,11.274672508239746,11.205126762390137,10.83504867553711,11.28843879699707,11.035140132904052,10.681247425079343,9.026885476112366,1.3203631287303628,1.5672166828755645,120033846.0,0.779466351515555,1.649152762938999,5.121045239958688,3.214968571364154,6.634702546442519,11.536402996115608,10.533877269692498,67.57108052563537,2,8,3,bullish,11.481817245483398,0.8068612807312081,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-13,11.478587709773189,11.542420259234213,11.398114343395031,11.481817245483398,79728192,0.8068612807312192,0.7785069400044805,11.38991641998291,11.185754776000977,11.068520545959473,11.31877613067627,11.059580183029174,10.696462841033936,9.0433762550354,1.3148349162259811,1.5602713299774973,110924364.6,0.718761764266171,2.6467813340376845,3.733983216707304,3.817839876979625,7.342187937461658,11.59844954039534,10.52071082566301,64.20744260143266,3,8,3,bullish,11.425186157226562,-0.4932240867978708,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-14,11.494234037649647,11.504168739330556,11.347942337221255,11.425186157226562,66936996,-0.4932240867978721,0.1081430918187921,11.481817245483398,11.353157997131348,11.004190444946287,11.350213187081474,11.096525764465332,10.706258697509766,9.054708304405212,1.1239593963034529,1.4745885763457915,100576722.6,0.6655316883431635,0.6344328169608282,3.825776320270946,2.961831475340757,6.715020438316296,11.628912045355213,10.56413948357545,63.78799425445092,4,8,3,bullish,11.04989242553711,-3.284793144942111,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-17,11.21406771972878,11.226238107519665,11.005931182657378,11.04989242553711,104703192,-3.284793144942111,-1.84783367721537,11.425186157226562,11.340987205505373,11.231703758239746,11.33080427987235,11.114806032180786,10.70654182434082,9.065498895645142,1.385732707988329,1.6214990132335794,99511189.2,1.0521750653543591,-2.566749919503941,-1.618733333927702,-0.5840282453488754,3.206923456981197,11.611504084421036,10.618107979940536,53.860211404503005,0,8,3,bullish,11.059578895568848,0.0876612156816309,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-18,11.055109415876135,11.119685919907328,10.986060592584447,11.059578895568848,93949956,0.0876612156816225,0.047213041884181,11.04989242553711,11.274672508239746,11.269455909729004,11.288864408220563,11.136389636993409,10.709775619506836,9.076128039360048,1.3760485895181371,1.4853519657446492,98278223.4,0.9559590390397716,-1.90775929423852,-1.8623526800346069,-0.6897274963279588,3.2662054602234494,11.578520760778328,10.694258513208489,57.283258130198256,1,8,3,bullish,11.027042388916016,-0.2941929974012679,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-19,10.928190406820889,11.05262500209015,10.892672145781988,11.027042388916016,90109800,-0.2941929974012658,-1.1880062522145665,11.059578895568848,11.38991641998291,11.205126762390137,11.2440151487078,11.156607151031494,10.713923435211182,9.086635479927065,1.37954850996211,1.4761074007954478,97615486.8,0.9231096719788114,-3.185923563321802,-1.5893115468524566,-1.1613276362742546,2.9225423870005627,11.531735587280044,10.781478714782946,48.45285939813303,2,8,3,bullish,11.435370445251465,3.7029698620355886,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-20,11.226487083471474,11.479331691996244,11.207362592342648,11.435370445251465,159796044,3.702969862035599,1.8086871122934365,11.027042388916016,11.481817245483398,11.185754776000977,11.26697199685233,11.18525710105896,10.727738018035888,9.10078284740448,1.523660127616893,1.5731583325379666,98655845.4,1.619732144122907,-0.4045248172731885,2.231549629409346,2.2360983027276604,6.596287362963917,11.55322286407862,10.8172913380393,62.79863964296006,3,8,3,bullish,11.555333137512209,1.0490494631116798,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-21,11.562784163237753,11.57644437706792,11.491004623616728,11.555333137512209,142277580,1.0490494631116842,1.1142071749778468,11.435370445251465,11.425186157226562,11.353157997131348,11.290602956499372,11.208256435394286,10.74574010848999,9.112990407943723,1.4714420510824104,1.57412890963721,98523178.2,1.444102622341105,1.1391234986865006,1.7807832889487063,3.0966163570445744,7.534083467946282,11.608634486534417,10.807878384254156,60.26140502175351,4,8,3,bullish,11.642017364501951,0.7501664033236923,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-24,11.60774093744989,11.675795920606308,11.53496753856281,11.642017364501951,98037864,0.7501664033236821,0.4535377674880772,11.555333137512209,11.04989242553711,11.340987205505373,11.313488687787736,11.23797435760498,10.767542362213137,9.128698797225953,1.467940062793053,1.5304990273554455,98421280.2,0.9961043363872032,5.358648900476171,2.6543558646327625,3.595336615299791,8.121398299370897,11.674740260690683,10.801208454519276,61.4573844389633,0,8,3,bullish,11.707586288452148,0.5632092952388441,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-25,11.6519506366589,11.781601516055147,11.641767000026029,11.707586288452148,93546360,0.5632092952388534,0.0853226021396918,11.642017364501951,11.059578895568848,11.274672508239746,11.353831563677106,11.27711796760559,10.794664745330811,9.14610357761383,1.4320898989547892,1.530243250656684,98038663.2,0.954178249137938,5.859241106756175,3.8397015957316816,3.817183806031929,8.457155128566802,11.73546513142148,10.818770803789702,65.4403666767284,1,8,3,bullish,11.62388515472412,-0.7149307437570329,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-26,11.742110568038012,11.748071767774215,11.59159642709611,11.62388515472412,79432488,-0.7149307437570362,0.2948881070380524,11.707586288452148,11.027042388916016,11.38991641998291,11.435830524989536,11.31655979156494,10.820495624542236,9.163099780082703,1.4277005036429968,1.4459940556632342,98040261.6,0.8102027340979678,5.412537149653396,2.05417428990724,2.715713687018662,7.424701770219262,11.749809240988634,10.883310342141248,62.95150680343642,2,8,3,bullish,11.57569980621338,-0.4145373760094226,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-27,11.638289559986475,11.638289559986475,11.443317261643722,11.57569980621338,79876044,-0.4145373760094273,0.1239207465543636,11.62388515472412,11.435370445251465,11.481817245483398,11.50956208365304,11.341918754577636,10.84578004837036,9.181390011310578,1.372384250814525,1.4428586020990917,95643261.0,0.8351455519694169,1.2271518586456145,0.8176629075585584,2.0612125399098518,6.729988572400488,11.773407656795856,10.910429852359416,57.07736354923631,3,8,3,bullish,11.543163299560549,-0.2810759366389902,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-28,11.65518047496536,11.732424299432903,11.50913675503325,11.543163299560549,70793136,-0.2810759366389859,0.6866165336225992,11.57569980621338,11.555333137512209,11.425186157226562,11.583293642316546,11.36886739730835,10.870960140228272,9.200426607131956,1.3646297033770556,1.333150630668377,93467838.6,0.7574063663006326,-0.1053179324804864,1.0326058648888026,1.5330982072450146,6.1834755225048585,11.778303997210273,10.959430797406428,56.34746262579082,4,8,3,bullish,11.466663360595703,-0.6627294180942249,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-08-31,11.419969506965488,11.471382722352782,11.375510393228666,11.466663360595703,78237684,-0.6627294180942211,-1.0672446486116038,11.543163299560549,11.642017364501951,11.04989242553711,11.587764058794294,11.380615377426148,10.891614837646484,9.221621565818786,1.3084584894425302,1.3430424775368566,92204303.4,0.848525297789951,-1.506216649709935,3.7717193888277656,0.7560925338030008,5.2797361228895445,11.786952533305149,10.974278221547149,55.989384838288366,0,8,3,bullish,11.319875717163086,-1.2801251664633453,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-01,11.417238827806138,11.59457742715927,11.286594086112078,11.319875717163086,103692204,-1.2801251664633415,-0.4310280265086446,11.466663360595703,11.707586288452148,11.059578895568848,11.554127284458705,11.383136367797851,10.915662384033205,9.239464721679688,1.3433138256276764,1.3648100733382245,92614093.2,1.1196158210616696,-3.311618310868081,2.3535870945188497,-0.5557400754130076,3.703058219546465,11.787188923368037,10.979083812227666,47.857169116252585,1,9,3,bullish,11.251574516296388,-0.6033741232966153,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-02,11.321367318946216,11.383709094384647,11.241141942373115,11.251574516296388,72119808,-0.6033741232966183,0.0131768388664208,11.319875717163086,11.62388515472412,11.027042388916016,11.498349734715053,11.385458755493165,10.939173488616944,9.257222204208372,1.3441005879736465,1.372302063018504,91540767.6,0.787843601171638,-3.202979326377997,2.036195377339456,-1.1759230969255643,2.855801016452673,11.785719447610909,10.985198063375424,42.85272759030045,2,9,3,bullish,11.3635892868042,0.995547515110656,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-03,11.321366801203856,11.381721822597012,11.30099952526348,11.3635892868042,65782152,0.995547515110662,0.6202890520467443,11.251574516296388,11.57569980621338,11.435370445251465,11.449207305908203,11.394350481033324,10.963131637573245,9.27676920413971,1.3601499742592096,1.325703016568886,90612297.0,0.725973782565075,-1.8323775059830736,-0.6277117019595324,-0.2699688260452351,3.6527669508089584,11.783683592752194,11.005017369314457,48.151451129037525,3,9,3,bullish,11.457472801208496,0.8261783494174479,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-04,11.364830013482605,11.48976247151389,11.320370902738786,11.457472801208496,59908032,0.8261783494174502,0.010918440002459,11.3635892868042,11.543163299560549,11.555333137512209,11.425434112548828,11.399566221237183,10.985748462677002,9.297120926380158,1.331561246844757,1.2786147259281708,88526584.8,0.6767236320631224,-0.7423484891296073,-0.8468845955295401,0.5079717846055745,4.293966315851227,11.789370441756612,11.009762000717751,64.71752601176772,4,9,3,bullish,11.390911102294922,-0.5809457292061257,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-08,11.53173853272495,11.598798718084511,11.321862272784555,11.390911102294922,106161732,-0.5809457292061282,0.6481859726397946,11.457472801208496,11.466663360595703,11.642017364501951,11.399035726274764,11.40206241607666,11.002290153503418,9.319280822277069,1.338776664603352,1.2811307347577687,90354155.4,1.174951296152562,-0.6606303500728772,-2.156896475456971,-0.0978008484326061,3.532182330855512,11.79092543060312,11.0131994015502,61.4922031758885,1,9,3,bullish,11.523789405822754,1.1665291945001757,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-09,11.401838489645776,11.580914883302976,11.39537941953617,11.523789405822754,87728184,1.1665291945001766,0.0959307578886525,11.390911102294922,11.319875717163086,11.707586288452148,11.396268027169365,11.414518260955813,11.022075576782226,9.344665846824649,1.3536109801918823,1.273679307446342,91318989.6,0.9606784348389245,1.8013774510836411,-1.569895605302385,0.9572996631904552,4.551899735630348,11.802157517915504,11.026879003996118,66.10833916277471,2,9,3,bullish,11.696906089782717,1.5022548387814891,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-10,11.590354144569716,11.696906089782717,11.474860400095556,11.696906089782717,101282616,1.5022548387814805,0.5776289066279533,11.523789405822754,11.251574516296388,11.62388515472412,11.429159845624651,11.4298677444458,11.046590061187745,9.37056003332138,1.3745836456909544,1.2809605812665743,91705003.2,1.1044393704355706,3.9579489327589368,0.6281973203160707,2.336320518377633,5.887029617219698,11.837216146138962,11.02251934275264,60.0076195703263,3,9,3,bullish,11.72671127319336,0.2548125391609278,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-11,11.683494942583074,11.755522475774429,11.614694105064997,11.72671127319336,76039884,0.2548125391609313,-0.1146555088730277,11.696906089782717,11.3635892868042,11.57569980621338,11.487279210771831,11.4421124458313,11.072992153167723,9.397222938537595,1.366046920037893,1.230183602250415,91520587.8,0.8308500396235436,3.195486718363094,1.3045558325460729,2.487292697999558,5.903726029812282,11.870229276265585,11.013995615397016,57.04375679572036,4,9,3,bullish,11.800726890563965,0.6311711412201412,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-14,11.686226989804393,11.84245434243168,11.674801514665566,11.800726890563965,78948972,0.6311711412201326,-0.3452313478674249,11.72671127319336,11.457472801208496,11.543163299560549,11.565729549952916,11.46088948249817,11.106090450286866,9.421199684143067,1.3628565419478558,1.223530434346071,92121186.6,0.8570121045314456,2.9958970473773494,2.231308561780665,2.9651922617765267,6.254554142039758,11.917850928755238,11.0039280362411,56.59171297634938,0,9,3,bullish,11.860832214355469,0.5093357752357188,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-15,11.799733233450274,11.894859702133225,11.740868992423891,11.860832214355469,95828076,0.5093357752357086,-0.0084203042990966,11.800726890563965,11.390911102294922,11.466663360595703,11.636764253888812,11.501436471939089,11.13983446121216,9.444230120182038,1.0941252184177377,1.1754228086783591,91677430.8,1.0452744493795303,4.125404086121542,3.437520064592592,3.124790049427534,6.47224835928896,11.948654731820932,11.054218212057242,56.39380999294926,1,9,3,bullish,12.127835273742676,2.251132589701812,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-16,11.91696610420509,12.154659727424937,11.884181396999992,12.127835273742676,103308588,2.251132589701821,0.4732710895419325,11.860832214355469,11.523789405822754,11.319875717163086,11.732530321393694,11.55484929084778,11.185366306304932,9.46848753452301,1.170059933014243,1.2342436140087494,92145362.4,1.1211479917083704,5.241729492337899,7.1375302765433135,4.958835623660975,8.425910619543108,12.033905066854468,11.07579351484109,68.23666562673418,2,9,3,bullish,12.21302604675293,0.7024400570042031,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-17,12.184464726239971,12.353358439149677,12.099519998879078,12.21302604675293,179144676,0.7024400570041944,0.4669378435564759,12.127835273742676,11.696906089782717,11.251574516296388,11.849975313459124,11.614148473739624,11.229691066741944,9.496520221233368,1.157017121334956,1.2268310953983166,96597106.2,1.854555307579183,4.4124484971376,8.545039888097538,5.156448398842229,8.756563062747558,12.111380226959856,11.116916720519392,72.46162481556047,3,9,3,bullish,12.20656967163086,-0.0528646634941621,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-18,12.338456251223391,12.34367253780806,12.20085740715282,12.20656967163086,131208660,-0.0528646634941676,1.0270198719817654,12.21302604675293,11.72671127319336,11.3635892868042,11.94751535143171,11.652708435058594,11.26996238708496,9.52338803768158,0.885980905516395,1.2254483836860657,95167737.0,1.3787094674742555,4.092011709492938,7.41825811854675,4.753068693505677,8.310651379096191,12.207809394648178,11.09760747546901,73.81864150964068,4,9,3,bullish,12.34416675567627,1.127237936184462,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-21,12.114173131303836,12.3913584775883,12.0764210789058,12.34416675567627,84571344,1.1272379361844551,-0.7569410801935677,12.20656967163086,11.800726890563965,11.457472801208496,12.039981160845077,11.692150115966797,11.310993671417236,9.55040735244751,0.889483698360155,1.2148090356464112,92282425.2,0.9164404144853358,4.605138905018191,7.739001172878601,5.5765332572926765,9.13423801898016,12.32480048828512,11.059499743648477,80.18136457060236,0,9,3,bullish,12.395333290100098,0.4144997020580592,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-22,12.441531168207078,12.468106684999608,12.364287346773,12.395333290100098,121526352,0.4144997020580687,0.7887483574866399,12.34416675567627,11.860832214355469,11.390911102294922,12.135498591831752,11.729815912246703,11.348130493164062,9.57831461429596,0.884379427986078,1.2127116210356923,93456849.6,1.3003471925293746,4.506438216853859,8.817751089312043,5.673723976849033,9.227976339951804,12.43539516423917,11.024236660254235,89.59430981828804,1,9,3,bullish,12.380431175231934,-0.120223591567853,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-23,12.438053581585324,12.592542170201591,12.36180266280641,12.380431175231934,108059832,-0.1202235915678584,0.3446481872282216,12.395333290100098,12.127835273742676,11.523789405822754,12.218313489641462,11.763458156585694,11.384775543212893,9.6049489569664,0.8875912022857289,1.203908468733954,94182523.2,1.14734483987577,2.082778136310437,7.433681224479294,5.244826907475602,8.74550076318904,12.526405341923777,11.000510971247612,93.2612563355491,2,9,3,bullish,12.338455200195312,-0.3390509946099249,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-24,12.430353081045334,12.453700954430106,12.244817610775897,12.338455200195312,101002896,-0.339050994609924,0.4032323681365272,12.380431175231934,12.21302604675293,11.696906089782717,12.28654534476144,11.799186658859252,11.413884906768798,9.62912316083908,0.869124595997541,1.2021567971892655,95261043.6,1.0602749264863187,1.0270112661860065,5.484776106503864,4.570387408280876,8.100399653392461,12.600571039460403,10.9978022782581,89.47918058631288,3,9,3,bullish,12.231903076171877,-0.8635775086475237,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-25,12.276860063711828,12.41694258018551,12.219981623068191,12.231903076171877,81902016,-0.8635775086475284,-0.4992127092418308,12.338455200195312,12.20656967163086,11.72671127319336,12.301412173679896,11.831996822357178,11.438662643432616,9.652285239696504,0.8940598102512705,1.2152375200081114,95362342.2,0.858850717280306,0.207539097572118,4.308043331239486,3.379871207022749,6.93473054907069,12.648445793775888,11.01554785093847,81.04359833231008,4,9,3,bullish,12.382168769836426,1.22847354764667,1,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-28,12.290517936059064,12.455935059683526,12.252268959069289,12.382168769836426,73498428,1.2284735476466802,0.4791965691861388,12.231903076171877,12.34416675567627,11.800726890563965,12.32557541983468,11.873947095870973,11.472580528259275,9.675844719409945,0.9078256744208628,1.2211172421781462,95497606.8,0.7696363339651775,0.3078540245957217,4.927170035071238,4.280140966285618,7.92836658968442,12.713792350146708,11.034101841595234,87.23646490939588,0,9,3,bullish,12.382168769836426,0.0,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-29,12.407005522031715,12.412469796819195,12.245066868846193,12.382168769836426,83884032,0.0,0.2005848301453863,12.382168769836426,12.395333290100098,11.860832214355469,12.35066100529262,11.919722366333009,11.506538162231443,9.700472202301023,0.880390089346964,1.021866004115265,95779924.2,0.87579973257068,-0.1062054561629777,4.395446677425974,3.879674285112436,7.609852722507905,12.765873648565934,11.073571084100085,85.8209549219408,1,9,3,bullish,12.31560516357422,-0.5375763123529641,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-09-30,12.418680529718523,12.422157107279824,12.10175541634316,12.31560516357422,125542332,-0.5375763123529609,0.2948737055744394,12.382168769836426,12.380431175231934,12.127835273742676,12.34658077784947,11.969508838653564,11.5402921295166,9.722836999893188,0.8198981536455929,1.0344415431010536,96872430.6,1.2959552188628578,-0.52361675243916,1.5482556086334087,2.891483097476763,6.718313759792959,12.78362124446089,11.155396432846237,78.3391066943322,2,9,3,bullish,12.100760459899902,-1.7444916495842293,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
2009-10-01,12.244816455954048,12.33100301120689,12.095793109676228,12.100760459899902,112415472,-1.7444916495842344,-0.5747887065228595,12.31560516357422,12.338455200195312,12.21302604675293,12.304498944963727,12.01196813583374,11.569853496551511,9.74475968360901,0.927867653204821,1.0982017364829413,98887213.8,1.1368049283637518,-1.926454620442664,-0.919228260246574,0.7391987979162177,4.588709472480619,12.7537925940937,11.27014367757378,64.64976360565434,3,10,4,bullish,12.035688400268556,-0.5377518202016035,0,0.0,2.0,2.0,2.0,3.0,0.0,0.554,0.554,-0.554,-0.554,-0.554,0.0,0.0,0,1
