date,open,high,low,close,volume,daily_return,gap_pct,close_lag1,close_lag5,close_lag10,ma_7,ma_20,ma_50,ma_200,volatility_20,volatility_30,avg_volume_20,volume_ratio_20,momentum_5d,momentum_10d,distance_from_ma20,distance_from_ma50,upper_band_20,lower_band_20,rsi_14,market_regime,day_of_week,month,quarter,next_day_close,next_day_return,target_direction,lm_positive,lm_negative,lm_uncertain,lm_litigious,lm_constraining,lm_pos_pct,lm_neg_pct,lm_uncertain_pct,lm_sentiment_score,lm_sentiment_ma5,lm_sentiment_ma20,lm_sentiment_delta,lm_uncertainty_zscore,lm_litigation_spike,lm_neg_dominant
2010-11-02,19.351619,19.395457,19.345356,19.370407,13196000,0.2431,0.1458,19.323437,19.176258,18.894442,19.21,18.97,18.39,17.02,0.2685,0.3632,18513730,0.71,1.01,2.52,2.11,5.33,19.51,18.43,79.27,Bull,2,11,4,19.398584,0.1455,1,2.0,0.0,11.0,1.0,3.0,0.939,0.0,5.1643,0.939,0.3756000000000001,-0.7357199999999999,1.6747199999999998,2.319471562005466,0,0
2010-11-03,19.361009,19.398584,19.188785,19.398584,15687400,0.1455,-0.0485,19.370407,19.16061,19.148081,19.26,19.0,18.43,17.03,0.2781,0.3652,18591930,0.84,1.24,1.31,2.1,5.26,19.56,18.44,80.54,Bull,3,11,4,19.555157,0.8071,1,2.0,0.0,11.0,1.0,3.0,0.939,0.0,5.1643,0.939,0.6573000000000001,-0.61224,1.55124,1.948898019913408,0,0
2010-11-04,19.395458,19.617784,19.376671,19.555157,27487000,0.8071,-0.0161,19.398584,19.16687,19.248283,19.31,19.05,18.48,17.05,0.2878,0.3648,19218240,1.43,2.03,1.59,2.65,5.82,19.63,18.47,82.94,Bull,4,11,4,19.595858,0.2081,1,1.0,1.0,2.0,2.0,1.0,0.6667,0.6667,1.3333,0.0,0.7512000000000001,-0.53571,0.53571,-0.2915350016238676,0,0
2010-11-05,19.545755,19.617777,19.41424,19.595858,16013800,0.2081,-0.0481,19.555157,19.201313,19.292122,19.37,19.1,18.53,17.06,0.2919,0.3753,19209460,0.83,2.05,1.57,2.6,5.75,19.68,18.52,83.25,Bull,5,11,4,19.558279,-0.1918,0,1.0,1.0,2.0,2.0,1.0,0.6667,0.6667,1.3333,0.0,0.5634000000000001,-0.45918000000000003,0.45918000000000003,-0.3018035069895139,0,0
2010-11-08,19.570805,19.592724,19.508178,19.558279,11142200,-0.1918,-0.1278,19.595858,19.323437,19.10424,19.43,19.15,18.57,17.08,0.2885,0.3783,19116720,0.58,1.22,2.38,2.13,5.32,19.73,18.57,78.96,Bull,1,11,4,19.614655,0.2882,1,0.0,2.0,10.0,2.0,1.0,0.0,0.3976,1.9881,-0.3976,0.29608000000000007,-0.40252999999999994,0.0049299999999999344,0.05419124931225653,0,1
2010-11-09,19.567685,19.636574,19.523846,19.614655,16637600,0.2882,0.0481,19.558279,19.370407,19.176258,19.49,19.19,18.61,17.09,0.2829,0.3878,19140380,0.87,1.26,2.29,2.21,5.4,19.76,18.62,74.59,Bull,2,11,4,19.586464,-0.1437,0,0.0,2.0,10.0,2.0,1.0,0.0,0.3976,1.9881,-0.3976,0.02876000000000012,-0.34587999999999997,-0.051720000000000044,0.02582168682745422,0,1
2010-11-10,19.589596,19.614646,19.508181,19.586464,18013800,-0.1437,-0.1278,19.614655,19.398584,19.16061,19.53,19.24,18.66,17.11,0.2771,0.3868,18840520,0.96,0.97,2.22,1.8,4.96,19.79,18.69,69.29,Bull,3,11,4,19.664749,0.3997,1,0.0,2.0,10.0,2.0,1.0,0.0,0.3976,1.9881,-0.3976,-0.23855999999999988,-0.28922999999999993,-0.10837000000000008,-0.0029776897396629086,0,1
2010-11-11,19.567679,19.664749,19.526971,19.664749,16253600,0.3997,-0.0959,19.586464,19.555157,19.16687,19.57,19.28,18.7,17.12,0.2691,0.3806,18928620,0.86,0.56,2.6,2.0,5.16,19.82,18.74,70.45,Bull,4,11,4,19.702326,0.1911,1,0.0,2.0,10.0,2.0,1.0,0.0,0.3976,1.9881,-0.3976,-0.31807999999999986,-0.23257999999999995,-0.16502000000000006,-0.03230092208183988,0,1
2010-11-12,19.6397,19.714851,19.536366,19.702326,20022800,0.1911,-0.1274,19.664749,19.595858,19.201313,19.61,19.33,18.73,17.14,0.2563,0.3828,18944880,1.06,0.54,2.61,1.93,5.19,19.84,18.82,89.3,Bull,5,11,4,19.714851,0.0636,1,0.0,2.0,10.0,2.0,1.0,0.0,0.3976,1.9881,-0.3976,-0.3976,-0.17592999999999998,-0.22167000000000003,-0.06225170347959665,0,1
2010-11-15,19.692932,19.830711,19.671013,19.714851,22949400,0.0636,-0.0477,19.702326,19.558279,19.323437,19.63,19.37,18.77,17.16,0.2367,0.3767,19109260,1.2,0.8,2.03,1.78,5.03,19.84,18.9,88.39,Bull,1,11,4,19.439301,-1.3977,0,0.0,2.0,10.0,2.0,1.0,0.0,0.3976,1.9881,-0.3976,-0.3976,-0.11927999999999997,-0.27832,-0.09294568051753527,0,1
2010-11-16,19.6992,19.72112,19.357885,19.439301,23609000,-1.3977,-0.0794,19.714851,19.614655,19.370407,19.61,19.4,18.8,17.17,0.2083,0.3695,18537070,1.27,-0.89,0.36,0.2,3.4,19.82,18.98,64.5,Bull,2,11,4,19.577068,0.7087,1,0.0,1.0,1.0,1.0,1.0,0.0,0.5495,0.5495,-0.5495,-0.4279799999999998,-0.12327999999999997,-0.42622000000000004,-0.9611869428340303,0,1
2010-11-17,19.458078,19.639695,19.445552,19.577068,16749200,0.7087,0.0966,19.439301,19.586464,19.398584,19.61,19.42,18.83,17.18,0.2028,0.3665,17754630,0.94,-0.05,0.92,0.81,3.97,19.83,19.01,68.77,Bull,3,11,4,19.990402,2.1113,1,0.0,1.0,1.0,1.0,1.0,0.0,0.5495,0.5495,-0.5495,-0.4583599999999999,-0.12727999999999998,-0.42222000000000004,-0.9394485189241614,0,1
2010-11-18,19.689795,20.024847,19.6804,19.990402,41436000,2.1113,0.5758,19.577068,19.664749,19.555157,19.67,19.46,18.87,17.2,0.2347,0.3761,18663110,2.22,1.66,2.23,2.73,5.94,19.93,18.99,76.81,Bull,4,11,4,20.140715,0.7519,1,1.0,1.0,2.0,2.0,1.0,0.3195,0.3195,0.639,0.0,-0.37883999999999984,-0.10380499999999997,0.10380499999999997,-0.8695540657894947,0,0
2010-11-19,19.915259,20.143847,19.899602,20.140715,40774800,0.7519,-0.3759,19.990402,19.702326,19.595858,19.75,19.5,18.91,17.22,0.2759,0.3895,20225120,2.02,2.23,2.78,3.29,6.51,20.05,18.95,77.24,Bull,5,11,4,20.12505,-0.0778,0,1.0,1.0,2.0,2.0,1.0,0.3195,0.3195,0.639,0.0,-0.2993199999999999,-0.08032999999999997,0.08032999999999997,-0.8542644859688798,0,0
2010-11-22,20.059292,20.137575,19.90899,20.12505,33680600,-0.0778,-0.4043,20.140715,19.714851,19.558279,19.81,19.55,18.95,17.24,0.2923,0.3975,20847740,1.62,2.08,2.9,2.94,6.2,20.13,18.97,75.69,Bull,1,11,4,19.921516,-1.0113,0,1.0,1.0,2.0,2.0,1.0,0.3195,0.3195,0.639,0.0,-0.21979999999999986,-0.05685499999999997,0.05685499999999997,-0.8393096598211824,0,0
2010-11-23,20.018588,20.040507,19.815051,19.921516,17662200,-1.0113,-0.529,20.12505,19.439301,19.614655,19.84,19.59,18.99,17.26,0.2893,0.3888,20955740,0.84,2.48,1.56,1.69,4.91,20.17,19.01,65.9,Bull,2,11,4,20.231524,1.5561,1,1.0,1.0,2.0,2.0,1.0,0.6803,0.6803,1.3605,0.0,-0.10989999999999986,-0.03337999999999998,0.03337999999999998,-0.42699002603608177,0,0
2010-11-24,19.990411,20.237785,19.984148,20.231524,16093000,1.5561,0.3458,19.921516,19.577068,19.586464,19.92,19.64,19.03,17.28,0.3042,0.3996,20808920,0.77,3.34,3.29,3.01,6.31,20.25,19.03,68.82,Bull,3,11,4,20.074955,-0.7739,0,1.0,1.0,2.0,2.0,1.0,0.6803,0.6803,1.3605,0.0,0.0,-0.009904999999999978,0.009904999999999978,-0.4428722509826255,0,0
2010-11-26,20.078087,20.15637,20.04051,20.074955,9016800,-0.7739,-0.7584,20.231524,19.990402,19.664749,20.01,19.69,19.07,17.29,0.297,0.3944,20433080,0.44,0.42,2.09,1.96,5.27,20.28,19.1,62.52,Bull,5,11,4,19.986666,-0.4398,0,1.0,1.0,2.0,2.0,1.0,0.6803,0.6803,1.3605,0.0,0.0,0.013570000000000021,-0.013570000000000021,-0.45909937350862196,0,0
2010-11-29,20.037113,20.068644,19.822711,19.986666,22397800,-0.4398,-0.1885,20.074955,20.140715,19.702326,20.07,19.73,19.11,17.31,0.2805,0.3807,20840990,1.07,-0.76,1.44,1.3,4.59,20.29,19.17,60.91,Bull,1,11,4,19.917307,-0.347,0,1.0,1.0,2.0,2.0,1.0,0.6803,0.6803,1.3605,0.0,0.0,-0.03337999999999998,0.03337999999999998,-0.38021984174163587,0,0
2010-11-30,19.847942,20.04658,19.838483,19.917307,23550600,-0.347,-0.6941,19.986666,20.12505,19.714851,20.06,19.76,19.15,17.33,0.2665,0.3606,21118680,1.12,-1.03,1.03,0.8,4.01,20.29,19.23,57.65,Bull,2,11,4,20.399712,2.422,1,1.0,1.0,2.0,2.0,1.0,0.6803,0.6803,1.3605,0.0,0.0,-0.08032999999999997,0.08032999999999997,-0.2932275360578204,0,0
2010-12-01,20.160086,20.431243,20.125405,20.399712,20951600,2.422,1.2189,19.917307,19.921516,19.439301,20.09,19.81,19.19,17.34,0.2863,0.369,21506460,0.97,2.4,4.94,2.98,6.3,20.38,19.24,66.73,Bull,3,12,4,20.46277,0.3091,1,0.0,1.0,2.0,1.0,2.0,0.0,0.5988,1.1976,-0.5988,-0.11975999999999987,-0.15721999999999997,-0.44158000000000003,-0.3402709476709117,0,1
2010-12-02,20.383946,20.481688,20.339805,20.46277,22773600,0.3091,-0.0773,20.399712,20.231524,19.577068,20.14,19.86,19.24,17.36,0.3042,0.3894,21860770,1.04,1.14,4.52,3.04,6.36,20.47,19.25,66.52,Bull,4,12,4,20.336647,-0.6164,0,0.0,1.0,2.0,1.0,2.0,0.0,0.5988,1.1976,-0.5988,-0.23951999999999987,-0.23410999999999998,-0.36469,-0.2707946975506788,0,1
2010-12-03,20.431237,20.475378,20.330342,20.336647,20677800,-0.6164,-0.1541,20.46277,20.074955,19.990402,20.2,19.9,19.28,17.38,0.3126,0.4006,21520310,0.96,1.3,1.73,2.19,5.48,20.53,19.27,62.66,Bull,5,12,4,20.17585,-0.7907,0,0.0,1.0,2.0,1.0,2.0,0.0,0.5988,1.1976,-0.5988,-0.3592799999999999,-0.26405,-0.33475,-0.2574594780669379,0,1
2010-12-06,20.295663,20.333497,20.17585,20.17585,22221600,-0.7907,-0.2015,20.336647,19.986666,20.140715,20.19,19.93,19.32,17.39,0.3096,0.4026,21830700,1.02,0.95,0.17,1.23,4.43,20.55,19.31,58.69,Bull,1,12,4,20.223141,0.2344,1,0.0,1.0,2.0,1.0,2.0,0.0,0.5988,1.1976,-0.5988,-0.4790399999999998,-0.29399,-0.30481,-0.2442160910923571,0,1
2010-12-07,20.301965,20.358718,20.216836,20.223141,19714600,0.2344,0.6251,20.17585,19.917307,20.12505,20.21,19.96,19.35,17.41,0.3031,0.3951,22259320,0.89,1.54,0.49,1.32,4.51,20.57,19.35,66.16,Bull,2,12,4,20.301962,0.3898,1,0.0,1.0,2.0,1.0,2.0,0.0,0.5988,1.1976,-0.5988,-0.5988,-0.30405,-0.29475,-0.17723465848690345,0,1
2010-12-08,20.201067,20.317728,20.201067,20.301962,18226600,0.3898,-0.1092,20.223141,20.399712,19.921516,20.26,20.0,19.39,17.43,0.3003,0.3912,22338770,0.82,-0.48,1.91,1.51,4.7,20.6,19.4,65.32,Bull,3,12,4,20.440695,0.6833,1,0.0,1.0,2.0,1.0,2.0,0.0,0.5988,1.1976,-0.5988,-0.5988,-0.31411,-0.28469,-0.10487091792594379,0,1
2010-12-09,20.371329,20.465919,20.355563,20.440695,19622400,0.6833,0.3417,20.301962,20.46277,20.231524,20.33,20.04,19.43,17.45,0.2994,0.3892,22419200,0.88,-0.11,1.03,2.0,5.2,20.64,19.44,60.77,Bull,4,12,4,20.383945,-0.2776,0,1.0,1.0,5.0,1.0,1.0,0.3205,0.3205,1.6026,0.0,-0.4790399999999998,-0.29422999999999994,0.29422999999999994,0.8226199253485081,0,0
2010-12-10,20.453311,20.46277,20.267285,20.383945,17909400,-0.2776,0.0617,20.440695,20.336647,20.074955,20.33,20.08,19.47,17.47,0.2949,0.3799,22501990,0.8,0.23,1.54,1.51,4.69,20.67,19.49,56.09,Bull,5,12,4,20.447001,0.3093,1,1.0,1.0,5.0,1.0,1.0,0.3205,0.3205,1.6026,0.0,-0.3592799999999999,-0.27435,0.27435,0.918527260158105,0,0
2010-12-13,20.301964,20.484837,20.273589,20.447001,18748400,0.3093,-0.4022,20.383945,20.17585,19.986666,20.33,20.11,19.51,17.49,0.2921,0.3711,22438270,0.84,1.34,2.3,1.68,4.8,20.69,19.53,57.87,Bull,1,12,4,20.147476,-1.4649,0,1.0,1.0,5.0,1.0,1.0,0.3205,0.3205,1.6026,0.0,-0.23951999999999987,-0.25447,0.25447,1.0341121873790313,0,0
2010-12-14,20.440702,20.456466,20.084417,20.147476,27936800,-1.4649,-0.0308,20.447001,20.223141,19.917307,20.3,20.14,19.54,17.51,0.2765,0.3554,22687640,1.23,-0.37,1.16,0.04,3.11,20.69,19.59,55.28,Bull,2,12,4,20.412321,1.3145,1,1.0,1.0,5.0,1.0,1.0,0.3205,0.3205,1.6026,0.0,-0.11975999999999987,-0.23458999999999994,0.23458999999999994,1.178749995974438,0,0
2010-12-15,20.147473,20.478533,20.100178,20.412321,26126600,1.3145,0.0,20.147476,20.301962,20.399712,20.34,20.18,19.58,17.53,0.2289,0.3477,22813520,1.15,0.54,0.06,1.15,4.25,20.64,19.72,54.31,Bull,3,12,4,20.601494,0.9268,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.20711499999999994,0.20711499999999994,-0.20765988534810162,0,0
2010-12-16,20.446999,20.629872,20.396553,20.601494,28817200,0.9268,0.1699,20.412321,20.440695,20.46277,20.39,20.24,19.62,17.55,0.1984,0.3472,23416920,1.23,0.79,0.68,1.79,5.0,20.64,19.84,62.37,Bull,4,12,4,20.715008,0.551,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.3291052035450337,0,0
2010-12-17,20.500606,20.730774,20.447006,20.715008,29294200,0.551,-0.4897,20.601494,20.383945,20.336647,20.45,20.27,19.66,17.57,0.2165,0.3576,22809830,1.28,1.62,1.86,2.2,5.37,20.7,19.84,66.91,Bull,5,12,4,20.592037,-0.5936,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.4605067129332637,0,0
2010-12-20,20.639332,20.727615,20.554203,20.592037,18271400,-0.5936,-0.3653,20.715008,20.447001,20.17585,20.47,20.29,19.7,17.59,0.2254,0.3589,21684660,0.84,0.71,2.06,1.49,4.53,20.74,19.84,65.29,Bull,1,12,4,20.648792,0.2756,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.6480612725035113,0,0
2010-12-21,20.604651,20.683475,20.544746,20.648792,18720200,0.2756,0.0613,20.592037,20.147476,20.223141,20.51,20.32,19.74,17.61,0.2348,0.3578,20936640,0.89,2.49,2.1,1.62,4.6,20.79,19.85,56.99,Bull,2,12,4,20.680317,0.1527,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.9772174612713886,0,0
2010-12-22,20.623566,20.680317,20.503751,20.680317,15419800,0.1527,-0.1222,20.648792,20.412321,20.301962,20.54,20.36,19.78,17.63,0.2281,0.3575,20824520,0.74,1.31,1.86,1.57,4.55,20.82,19.9,56.22,Bull,3,12,4,20.677176,-0.0152,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.8941619320496326,0,0
2010-12-23,20.658256,20.771763,20.642493,20.677176,13063600,-0.0152,-0.1067,20.680317,20.601494,20.440695,20.62,20.38,19.82,17.65,0.2366,0.3517,20673050,0.63,0.37,1.16,1.46,4.32,20.85,19.91,60.47,Bull,4,12,4,20.516367,-0.7777,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.817980531131179,0,0
2010-12-27,20.667711,20.667711,20.513213,20.516367,9923800,-0.7777,-0.0458,20.677176,20.715008,20.383945,20.63,20.4,19.85,17.67,0.2269,0.3409,20718400,0.48,-0.96,0.65,0.57,3.36,20.85,19.95,60.47,Bull,1,12,4,20.607803,0.4457,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.7471992767296145,0,0
2010-12-28,20.532133,20.629874,20.513213,20.607803,9861600,0.4457,0.0768,20.516367,20.592037,20.447001,20.63,20.43,19.89,17.69,0.2087,0.3323,20091590,0.49,0.08,0.79,0.87,3.61,20.85,20.01,61.51,Bull,2,12,4,20.636179,0.1377,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.6806567342095182,0,0
2010-12-29,20.617262,20.702393,20.60465,20.636179,8747200,0.1377,0.0459,20.607803,20.648792,20.147476,20.62,20.47,19.93,17.71,0.1739,0.3223,19351420,0.45,-0.06,2.43,0.81,3.54,20.82,20.12,60.31,Bull,3,12,4,20.651945,0.0764,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.17963999999999997,0.17963999999999997,-0.6174043441053553,0,0
2010-12-30,20.629874,20.683474,20.607804,20.651945,9285800,0.0764,-0.0306,20.636179,20.680317,20.412321,20.63,20.48,19.96,17.73,0.1776,0.2854,18768130,0.49,-0.14,1.17,0.84,3.47,20.84,20.12,57.05,Bull,4,12,4,20.737066,0.4122,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.14969999999999997,0.14969999999999997,-0.5943732596464398,0,0
2010-12-31,20.607796,20.746527,20.607796,20.737066,10773400,0.4122,-0.2138,20.651945,20.677176,20.601494,20.64,20.5,19.99,17.75,0.1864,0.2564,18168120,0.59,0.29,0.66,1.16,3.74,20.87,20.13,61.57,Bull,5,12,4,20.563665,-0.8362,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.11975999999999995,0.11975999999999995,-0.5719405142692116,0,0
2011-01-03,20.77176,20.77176,20.528983,20.563665,18945600,-0.8362,0.1673,20.737066,20.516367,20.715008,20.63,20.51,20.02,17.77,0.183,0.2481,18081510,1.05,0.23,-0.73,0.26,2.72,20.88,20.14,53.56,Bull,1,1,1,20.13801,-2.0699,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.08981999999999997,0.08981999999999997,-0.550060739876024,0,0
2011-01-04,20.500601,20.554203,20.119093,20.13801,27940400,-2.0699,-0.3067,20.563665,20.607803,20.592037,20.55,20.51,20.04,17.79,0.1868,0.2482,18367450,1.52,-2.28,-2.2,-1.81,0.49,20.88,20.14,49.73,Bull,2,1,1,20.0182,-0.5949,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.05987999999999997,0.05987999999999997,-0.5286923516292001,0,0
2011-01-05,20.112789,20.163236,19.819563,20.0182,34379000,-0.5949,-0.1252,20.13801,20.636179,20.648792,20.48,20.5,20.05,17.8,0.2076,0.2529,19100670,1.8,-2.99,-3.05,-2.35,-0.16,20.92,20.08,37.82,Bull,3,1,1,19.873169,-0.7245,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,-0.029939999999999967,0.029939999999999967,-0.5077971059619074,0,0
2011-01-06,20.059194,20.071806,19.810111,19.873169,21712400,-0.7245,0.2048,20.0182,20.651945,20.680317,20.37,20.47,20.07,17.82,0.247,0.2561,19274960,1.13,-3.77,-3.9,-2.92,-0.98,20.96,19.98,26.85,Bull,4,1,1,19.838478,-0.1746,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,-0.4873397172403944,0,0
2011-01-07,19.794337,19.863702,19.724972,19.838478,16592800,-0.1746,-0.3967,19.873169,20.737066,20.677176,20.26,20.44,20.08,17.83,0.2851,0.2738,19123480,0.87,-4.33,-4.06,-2.94,-1.2,21.01,19.87,20.67,Bull,5,1,1,19.882616,0.2225,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,-0.40944726012452753,0,0
2011-01-10,19.769109,19.926757,19.724968,19.882616,14904600,0.2225,-0.3497,19.838478,20.563665,20.516367,20.15,20.42,20.1,17.85,0.3115,0.2831,18973240,0.79,-3.31,-3.09,-2.63,-1.08,21.04,19.8,24.94,Bull,1,1,1,19.765961,-0.5867,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,-0.3248931448269004,0,0
2011-01-11,19.970904,19.996127,19.759655,19.765961,15504000,-0.5867,0.444,19.882616,20.13801,20.607803,20.01,20.39,20.11,17.86,0.3439,0.2959,18811020,0.82,-1.85,-4.09,-3.06,-1.71,21.08,19.7,20.08,Bull,2,1,1,19.87632,0.5583,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,-0.2236067977498953,0,0
2011-01-12,19.92992,19.977215,19.769119,19.87632,14223200,0.5583,0.8295,19.765961,20.0182,20.636179,19.91,20.37,20.12,17.88,0.3588,0.2981,18125340,0.78,-0.71,-3.68,-2.42,-1.21,21.09,19.65,24.14,Bull,3,1,1,19.989824,0.5711,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-13,19.942529,20.134861,19.904694,19.989824,17947600,0.5711,0.3331,19.87632,19.873169,20.651945,19.89,20.35,20.13,17.89,0.3686,0.3054,17716390,1.01,0.59,-3.21,-1.77,-0.7,21.09,19.61,29.36,Bull,4,1,1,19.904699,-0.4258,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-14,19.98037,19.98037,19.857404,19.904699,12631400,-0.4258,-0.0473,19.989824,19.838478,20.737066,19.88,20.32,20.14,17.91,0.3764,0.3148,16907100,0.75,0.33,-4.01,-2.04,-1.17,21.07,19.57,30.75,Bull,5,1,1,20.015045,0.5544,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-18,19.929915,20.097023,19.917303,20.015045,16344000,0.5544,0.1267,19.904699,19.882616,20.563665,19.9,20.28,20.15,17.92,0.3698,0.3199,16259590,1.01,0.67,-2.67,-1.31,-0.67,21.02,19.54,31.57,Bull,2,1,1,19.996124,-0.0945,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-19,20.078102,20.153773,19.923606,19.996124,18326800,-0.0945,0.315,20.015045,19.765961,20.13801,19.92,20.25,20.16,17.94,0.3674,0.3243,16262360,1.13,1.16,-0.7,-1.25,-0.81,20.98,19.52,29.98,Bull,3,1,1,19.841627,-0.7726,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-20,20.059181,20.141159,19.784874,19.841627,20580000,-0.7726,0.3153,19.996124,19.87632,20.0182,19.91,20.21,20.16,17.96,0.3657,0.3351,16355350,1.26,-0.17,-0.88,-1.82,-1.58,20.94,19.48,26.68,Bull,4,1,1,19.791185,-0.2542,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-21,19.920457,19.926763,19.775421,19.791185,16708200,-0.2542,0.3973,19.841627,19.989824,19.873169,19.92,20.17,20.17,17.97,0.3596,0.3475,16419770,1.02,-0.99,-0.41,-1.88,-1.88,20.89,19.45,22.22,Bull,5,1,1,19.942526,0.7647,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-24,19.822713,19.948832,19.762807,19.942526,15062800,0.7647,0.1593,19.791185,19.904699,19.838478,19.93,20.13,20.17,17.99,0.3417,0.3515,16519730,0.91,0.19,0.52,-0.93,-1.13,20.81,19.45,31.52,Bull,1,1,1,19.851095,-0.4585,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-25,19.933073,19.96145,19.718671,19.851095,18195800,-0.4585,-0.0474,19.942526,20.015045,19.882616,19.91,20.1,20.18,18.0,0.3344,0.3585,16933330,1.07,-0.82,-0.16,-1.24,-1.63,20.77,19.43,39.34,Bull,2,1,1,19.851095,0.0,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-26,19.917307,19.955144,19.819566,19.851095,13657000,0.0,0.3335,19.851095,19.996124,19.765961,19.9,20.06,20.18,18.02,0.3157,0.3634,17123100,0.8,-0.73,0.43,-1.04,-1.63,20.69,19.43,43.19,Bull,3,1,1,19.769117,-0.413,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-27,19.923612,19.929918,19.750199,19.769117,13520400,-0.413,0.3653,19.851095,19.841627,19.87632,19.86,20.01,20.18,18.03,0.2907,0.3727,17361760,0.78,-0.37,-0.54,-1.2,-2.04,20.59,19.43,45.53,Bull,4,1,1,19.614618,-0.7815,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-28,19.816408,19.951986,19.592548,19.614618,23842400,-0.7815,0.2392,19.769117,19.791185,19.989824,19.81,19.96,20.19,18.05,0.2622,0.3862,18089590,1.32,-0.89,-1.88,-1.73,-2.85,20.48,19.44,41.28,Bull,5,1,1,19.816402,1.0287,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-01-31,19.649296,19.816402,19.513718,19.816402,15717800,1.0287,0.1768,19.614618,19.942526,19.904699,19.81,19.92,20.19,18.06,0.1901,0.3837,18336810,0.86,-0.63,-0.44,-0.52,-1.85,20.3,19.54,47.7,Bull,1,1,1,19.879469,0.3183,1,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
2011-02-01,19.825869,19.964599,19.816409,19.879469,16028000,0.3183,0.0478,19.816402,19.851095,20.015045,19.82,19.88,20.19,18.07,0.1139,0.3721,18190930,0.88,0.14,-0.68,0.0,-1.54,20.11,19.65,54.09,Bull,2,2,1,19.819559,-0.3014,0,1.0,1.0,2.0,2.0,1.0,0.565,0.565,1.1299,0.0,0.0,0.0,0.0,0.0,0,0
